movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
317,60000000,en,10.271517,2012-03-12,88,Short,118338361,1,0,1,1,5,2012,3,0,12,-7149862,0,3,1,1,0,0,0,0,5,17,1,26,9,23,3,0,0,0,1,1,1,363889678,210000000,461983149,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,1,1,36,13,0,0,0,0,0,0,0,1,0,0,1
318,115000000,en,15.232738,2013-08-07,109,Medium,286140700,1,0,1,1,3,2013,8,1,7,-33273015,0,7,1,1,0,0,0,0,3,43,13,14,2,0,0,0,1,NULL,1,0,NULL,311312624,171120329,NULL,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16,14,21,14,4,6,5,10,13,14,1,0,0,0,1,1,0,0,3,0,0,0
319,20000000,ja,9.570657,2006-06-17,126,Large,27793200,0,0,1,1,1,2006,6,0,17,74205073,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,NULL,NULL,NULL,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
320,12000000,en,10.312017,1985-02-08,113,Medium,68706993,1,0,1,1,7,1985,2,0,8,-15309317,0,1,1,1,0,0,0,0,7,14,5,0,0,2,1,0,1,0,1,0,1,333000000,NULL,NULL,3,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
321,0,en,1.506457,1986-09-06,96,Medium,750000,1,0,1,1,5,1986,9,1,6,-37667937,0,3,1,1,0,0,0,0,5,3,2,0,0,6,3,0,1,0,1,0,1,34967437,NULL,50750000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,2,0,0,4,0,0,1,0,0,0,1,0,0,0,2,0,0,0
322,85000000,en,14.170183,2012-03-15,106,Medium,183018522,1,0,1,1,20,2012,3,0,15,-7149862,0,6,1,1,0,0,0,0,20,31,6,3,3,3,2,1,1,0,0,0,1,363889678,82087155,21000000,3,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,1,18,1,3,5,0,0,0,0,0,0,0,0,0,0,0
323,135000000,en,23.501228,2015-12-25,156,Large,532950503,1,1,1,1,20,2015,12,1,25,32322910,0,9,4,1,1,0,0,0,20,20,3,13,8,3,2,0,0,0,1,1,1,193772504,378858340,NULL,5,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,9,14,17,4,11,6,11,19,20,3,0,0,0,1,1,0,0,2,0,0,0
324,90000000,en,9.112008,1999-02-05,100,Medium,161626121,1,0,1,1,4,1999,2,0,5,-15309317,0,2,1,1,0,0,0,0,4,23,7,11,5,4,1,0,0,0,1,1,1,346079773,161000000,65884703,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,12,6,17,6,3,4,5,9,9,1,3,0,0,0,1,0,0,0,2,0,0,0
325,12000000,en,7.569698,1987-08-07,83,Short,5669831,1,0,1,1,3,1987,8,1,7,-33273015,0,1,1,1,0,0,0,0,3,10,4,5,5,5,4,0,1,0,1,0,1,90614445,NULL,24689703,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,71000000,en,9.439079,1998-06-22,85,Short,294456605,1,0,1,1,2,1998,6,0,22,74205073,0,3,1,1,0,0,0,0,2,15,3,6,1,12,4,0,0,0,1,1,1,288752301,5731103,147214049,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0
327,26000000,en,10.177303,1996-09-20,102,Medium,116400000,1,0,1,1,3,1996,9,1,20,-37667937,0,1,1,1,0,0,0,0,3,4,1,10,2,13,2,1,0,1,0,0,0,NULL,71624879,245066411,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,12,4,4,1,12,16,0,4,0,0,1,1,0,1,0,2,1,0,1
328,40000000,en,8.062578,2011-07-27,108,Medium,60965854,1,1,1,1,4,2011,7,0,27,40981593,0,6,1,1,0,0,1,0,4,12,5,20,8,2,1,1,0,0,0,1,1,655011224,266000000,95149435,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,6,10,11,3,3,2,16,12,6,2,0,0,0,0,1,0,0,0,0,0,0
329,15000000,en,4.582024,2010-12-22,117,Medium,20529194,1,1,1,1,16,2010,12,1,22,32322910,0,3,1,1,0,0,0,0,16,25,5,6,3,5,4,1,0,0,0,1,1,141069860,400062763,163733697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,4,1,0,1,0,0,0,0,0,0,0,2,0,0,0
330,100000000,en,15.088318,2006-11-16,108,Medium,384335608,1,1,1,1,13,2006,11,0,16,31944703,0,2,1,1,0,0,0,0,13,18,8,32,8,10,6,0,0,1,1,1,0,926287400,262797249,158733820,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,5,11,1,14,24,3,4,0,0,0,0,1,1,0,1,0,0,1
331,0,en,1.895489,1982-03-25,100,Medium,5588800,1,0,1,1,5,1982,3,0,25,-7149862,0,4,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
332,23000000,cn,10.861339,2009-12-18,139,Large,5837674,0,1,1,1,14,2009,12,1,18,32322910,0,1,1,1,0,0,0,0,14,9,2,0,0,0,0,0,0,0,1,1,1,30399676,NULL,NULL,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
333,5000000,en,6.226054,2007-09-07,97,Medium,346592,1,1,1,1,11,2007,9,1,7,-37667937,1,2,1,1,0,0,0,0,11,12,8,7,5,7,5,0,1,1,1,0,0,100230832,330579719,148336445,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,2,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0
334,0,en,2.870026,1949-12-21,132,Large,3225000,1,0,1,1,4,1949,12,1,21,32322910,0,1,1,1,0,0,0,0,4,4,4,0,0,0,0,0,0,0,1,1,1,9132000,NULL,NULL,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,1,1,0,1,4,0,4,0,0,0,0,0,1,0,0,0,0,0
335,1,ta,0.43849,2003-05-05,140,Large,3,0,0,1,0,0,2003,5,0,5,21757736,0,NULL,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,NULL,NULL,500000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
336,25000000,en,9.453942,2014-05-09,124,Large,38307627,1,1,1,1,3,2014,5,0,9,21757736,0,1,1,1,0,0,0,0,3,11,7,22,2,6,4,0,0,1,1,1,0,177238796,355237933,147780440,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,75000000,en,17.852022,2013-05-29,115,Medium,117698894,1,0,1,1,15,2013,5,0,29,21757736,0,4,2,1,1,0,0,0,15,8,5,25,10,25,9,0,0,0,1,1,1,102391382,1519557910,195745823,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,0,4,2,2,0,7,8,1,5,0,0,0,1,1,0,0,1,0,0,0
338,0,ja,0.215013,2010-11-13,116,Medium,9833553,0,0,1,0,0,2010,11,0,13,31944703,0,NULL,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,8690429,NULL,NULL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,30000000,en,9.783762,2005-06-06,118,Medium,27610873,1,0,1,1,6,2005,6,0,6,74205073,0,3,2,1,0,0,1,0,6,0,0,5,2,1,1,0,0,1,1,1,0,NULL,12520799,NULL,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,7,1,0,6,0,0,0,0,0,0,0,2,0,0,0
340,11000000,en,2.27258,1970-01-27,124,Large,2200000,1,0,1,0,5,1970,1,0,27,-50746591,0,2,1,1,0,0,0,0,5,8,3,1,1,4,2,0,1,0,1,0,1,141195658,NULL,34562222,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,1,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0
341,0,en,11.576578,2014-09-26,95,Medium,1289998,1,0,1,0,2,2014,9,1,26,-37667937,0,2,1,1,0,0,0,0,2,5,3,13,8,16,4,0,1,0,1,0,0,118338361,431971116,346079773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
342,27000000,en,12.235391,1997-10-03,115,Medium,60527873,1,0,1,1,5,1997,10,1,3,-28659422,0,2,1,1,0,0,0,0,5,12,4,4,4,10,5,0,1,0,1,0,1,390493908,8349430,35739755,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,6,1,0,2,0,0,0,0,0,0,0,2,0,0,0
343,0,en,0.767631,2005-04-29,88,Short,152810,1,1,1,1,4,2005,4,0,29,-28405871,0,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,0,en,1.021685,1982-06-10,93,Short,88000,1,0,1,1,3,1982,6,0,10,74205073,0,3,2,1,0,0,0,0,3,3,1,4,4,1,1,0,0,0,1,1,1,36565280,24600832,20471382,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345,60000000,en,11.234862,2014-01-15,105,Medium,50549107,1,0,1,1,16,2014,1,0,15,-50746591,0,6,2,1,0,0,0,0,16,10,7,17,5,28,2,0,1,0,1,0,1,156974557,961000000,662845518,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,2,3,0,0,13,2,1,3,1,0,0,1,0,0,0,5,0,0,0
346,0,en,3.611453,1988-07-08,113,Medium,14681192,1,0,1,1,2,1988,7,0,8,40981593,0,1,1,1,0,0,0,0,2,6,3,2,0,9,1,0,1,0,1,0,1,19265302,NULL,77737889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,36000000,en,14.575883,2016-12-06,97,Medium,87416021,1,1,1,1,7,2016,12,1,6,32322910,0,6,1,1,0,0,0,0,7,18,6,22,5,24,7,0,0,1,1,1,0,585349010,276572938,194168700,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0
348,12,en,1.410322,1996-10-16,84,Short,1,1,0,1,1,0,1996,10,1,16,-28659422,0,1,1,1,1,0,0,0,0,2,0,0,0,8,2,0,0,0,1,1,1,20045115,NULL,49364621,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
349,1000000,ja,11.267366,1984-03-11,117,Medium,3301446,0,1,1,0,13,1984,3,0,11,-7149862,0,1,1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0
350,350000,en,2.96237,2004-12-08,85,Short,3515061,1,1,1,0,6,2004,12,1,8,32322910,0,5,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,110000000,en,13.1984,2016-09-29,107,Medium,121790373,1,1,1,1,12,2016,9,1,29,-37667937,1,6,2,1,0,0,0,0,12,29,10,25,3,30,3,0,0,0,1,1,1,549368315,1506249360,1123746996,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,4,4,2,4,13,3,13,3,0,1,0,0,0,0,0,2,0,0,0
352,7200000,en,12.00491,1971-12-13,120,Large,116019547,1,1,1,1,19,1971,12,1,13,32322910,0,3,2,1,0,0,0,0,19,9,3,0,0,1,1,0,1,0,1,0,1,141195658,NULL,111584787,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,3,3,0,3,0,0,0,0,0,0,0,0,1,0,0
353,0,en,7.093984,1984-09-28,96,Medium,9500000,1,0,1,1,9,1984,9,1,28,-37667937,0,1,1,1,0,0,0,0,9,2,2,0,0,1,1,0,0,0,1,1,1,NULL,NULL,27092880,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,7000000,en,2.483032,2001-11-16,93,Short,10229331,1,0,1,1,10,2001,11,0,16,31944703,0,1,1,1,0,0,0,0,10,2,1,4,4,1,0,0,0,0,1,1,1,NULL,NULL,28215918,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
355,20500000,en,8.333526,2008-12-05,102,Medium,10089373,1,1,1,1,9,2008,12,1,5,32322910,0,6,3,1,0,1,0,0,9,1,1,6,2,5,2,0,0,1,1,1,0,NULL,100000000,113244290,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,5,16,9,2,3,6,21,11,1,4,1,0,0,1,0,0,0,4,0,0,0
356,0,en,0.519968,2017-04-14,99,Medium,393970,1,1,1,1,0,2017,4,0,14,-28405871,0,2,1,1,0,0,0,0,0,0,0,36,5,20,11,NULL,0,0,NULL,1,0,NULL,208076205,117698894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,130000000,en,8.946243,2005-04-06,124,Large,119269486,1,0,1,1,2,2005,4,0,6,-28405871,0,10,4,1,1,0,0,0,2,15,6,8,5,18,8,0,1,0,1,0,1,171120329,141591324,250821495,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,6,18,9,3,4,4,27,13,6,6,1,0,0,1,0,0,0,5,0,0,0
358,45000000,en,21.605761,1994-06-23,89,Short,788241776,1,1,1,1,9,1994,6,0,23,74205073,0,2,1,1,0,0,0,0,9,0,0,9,4,18,6,0,0,0,1,1,0,NULL,70136369,288752301,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,4,3,0,2,10,6,4,0,0,0,0,0,0,0,0,0,0,2
359,75000000,en,7.970031,1998-10-23,99,Medium,14567883,1,1,1,1,4,1998,10,1,23,-28659422,0,4,1,1,0,0,0,0,4,15,5,2,0,2,2,0,0,0,1,1,1,152368585,332000000,NULL,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,7,8,2,1,3,4,4,10,1,1,0,0,1,0,0,0,2,0,0,0
360,65000000,en,12.738789,2009-12-26,136,Large,93525586,1,1,1,1,13,2009,12,1,26,32322910,0,6,3,1,0,0,0,0,13,17,9,15,6,26,6,1,0,1,0,1,0,230884728,325756637,170128460,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,16,1,1,4,1,0,0,1,0,0,0,7,0,0,2
361,0,en,1.43679,2016-11-02,87,Short,3162153,1,1,1,1,0,2016,11,0,2,31944703,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,NULL,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
362,2200000,ta,1.132835,2010-05-28,154,Large,9700000,0,0,1,0,3,2010,5,0,28,21757736,0,2,1,0,0,0,0,0,3,2,2,1,1,4,3,0,1,0,1,0,1,18000000,14000000,8500000,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
363,3300000,ru,4.445867,2015-04-30,120,Large,5249225,0,0,1,0,0,2015,4,0,30,-28405871,0,3,1,0,0,1,0,0,0,4,2,0,0,0,0,0,1,1,1,0,0,5873871,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
364,15400000,fr,8.400049,2012-05-17,123,Large,25762027,0,0,1,0,7,2012,5,0,17,21757736,0,16,2,1,1,0,0,0,7,10,5,1,0,1,1,1,0,0,0,1,1,214104620,NULL,132900000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,2,5,2,1,1,6,2,5,3,0,0,0,0,0,1,0,0,0,0,0
365,90000000,en,11.3569,1999-10-28,157,Large,60289912,1,0,1,1,11,1999,10,1,28,-28659422,0,5,1,1,0,0,0,1,11,17,3,6,5,10,1,0,0,0,1,1,1,245066411,24048000,41833347,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,2,8,4,3,0,8,2,2,2,1,0,0,2,2,0,0,1,1,0,0
366,7000,en,7.15307,2004-10-08,77,Short,424760,1,1,1,1,9,2004,10,1,8,-28659422,0,1,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
367,12000000,en,7.88371,2014-04-16,99,Medium,101332962,1,1,1,1,3,2014,4,0,16,-28405871,0,3,1,1,0,0,0,0,3,20,5,9,5,0,0,0,1,0,1,0,0,260696994,23727301,NULL,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,1,0,2,0,0,0,0,0,0,0,3,0,0,0
368,0,fr,8.150265,1999-02-01,109,Medium,1644060,0,0,1,1,10,1999,2,0,1,-15309317,0,4,1,0,1,0,0,0,10,0,0,2,1,3,1,0,0,0,1,1,1,NULL,15000000,229400000,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0
369,0,en,6.068689,2016-04-27,98,Medium,3351735,1,0,1,1,2,2016,4,0,27,-28405871,0,2,1,1,0,0,0,0,2,7,5,28,8,42,10,1,0,1,0,1,0,147780440,235860116,653428261,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,0,2,0,0,0,0,1,1,0,1,0,0,1
370,3300000,en,5.840554,2015-01-29,83,Short,64110728,1,1,1,1,9,2015,1,0,29,-50746591,0,3,1,1,0,0,0,0,9,20,15,7,7,3,3,1,0,0,0,1,1,400062763,132820716,3566225,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,5,4,2,3,1,6,7,3,2,1,0,0,0,1,0,0,2,2,0,0
371,0,en,1.369216,1988-09-01,112,Medium,1192322,1,0,1,0,1,1988,9,1,1,-37667937,0,NULL,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,8613462,NULL,NULL,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,13100000,hi,1.417392,2011-04-08,140,Large,4100000,0,1,1,1,0,2011,4,0,8,-28405871,0,1,1,0,0,0,0,0,0,7,5,1,1,1,1,0,0,1,1,1,0,10000000,NULL,NULL,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,5,0,1,1,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0,0
373,40000000,en,11.185625,2001-11-17,106,Medium,91753202,1,0,1,1,18,2001,11,0,17,31944703,0,2,1,1,0,0,1,0,18,8,6,35,5,2,2,0,0,0,1,1,1,330444045,250649836,NULL,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,7,7,2,3,3,2,6,6,8,2,0,0,0,0,0,0,0,2,0,0,0
374,4500000,en,6.583161,1985-09-13,97,Medium,10609321,1,0,1,1,18,1985,9,1,13,-37667937,0,2,1,1,0,0,0,0,18,1,1,3,2,2,0,0,1,1,0,0,0,NULL,27400000,141000000,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,5,1,0,1,0,0,0,1,0,1,0,2,0,0,0
375,500000,en,2.884359,1977-08-24,97,Medium,17000000,1,0,1,1,9,1977,8,1,24,-33273015,0,1,1,1,0,0,0,0,9,1,0,0,0,6,0,0,1,0,1,0,1,NULL,NULL,122700000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,2,2,0,6,0,0,4,0,0,0,1,1,0,0,1,0,0,0
376,16000000,en,6.918821,1981-05-22,112,Medium,17374595,1,0,1,1,7,1981,5,0,22,21757736,0,2,1,1,0,0,0,0,7,12,1,4,2,0,0,0,0,1,1,1,0,141195658,6659377,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2,3,1,1,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0
377,30000000,en,5.154373,1998-11-20,79,Short,100491683,1,0,1,0,9,1998,11,0,20,31944703,0,3,1,1,0,0,0,0,9,13,8,5,4,7,0,1,0,1,0,1,0,788241776,32648673,40940662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378,14000000,en,7.495853,1990-09-21,115,Medium,5080409,1,0,1,1,8,1990,9,1,21,-37667937,0,2,1,1,0,0,0,0,8,7,5,5,2,0,0,0,0,1,1,1,0,52293982,34967437,NULL,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,4,3,3,5,2,10,6,0,3,2,0,0,1,0,1,0,1,0,0,0
379,35000000,en,11.836827,2005-03-25,76,Short,19478106,1,0,1,1,3,2005,3,0,25,-7149862,0,2,1,1,0,0,0,0,3,12,7,0,0,18,3,0,0,0,1,1,1,649398328,NULL,152022101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
380,0,en,4.470369,2015-09-13,97,Medium,830129,1,0,1,1,3,2015,9,1,13,-37667937,0,2,2,1,0,0,0,0,3,26,6,10,4,10,1,0,1,0,1,0,1,235860116,108782847,128905366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381,100000000,en,12.477872,2006-12-07,143,Large,170877916,1,0,1,1,14,2006,12,1,7,32322910,0,7,2,1,0,0,0,0,14,13,4,9,5,13,3,0,0,1,1,1,0,193772504,230884728,313542341,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,7,13,5,2,5,0,16,16,9,3,0,0,0,1,0,0,0,3,1,0,0
382,74500000,en,5.300303,2004-04-07,109,Medium,62172050,1,0,1,1,9,2004,4,0,7,-28405871,0,5,2,1,1,0,0,0,9,0,0,6,4,0,0,1,0,NULL,0,1,NULL,NULL,11220670,NULL,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0
383,8000000,en,5.137903,1993-07-08,98,Medium,2000000,1,0,1,1,5,1993,7,0,8,40981593,0,2,1,1,0,0,0,0,5,9,2,13,3,3,3,0,0,1,1,1,0,41382841,89460381,235860116,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,4,1,0,2,1,0,0,0,0,0,0,1,0,0,0
384,0,en,8.543311,2012-09-06,130,Large,68929150,1,0,1,1,6,2012,9,1,6,-37667937,0,3,2,1,0,1,0,0,6,15,3,23,8,5,3,1,0,0,0,1,1,961000000,194168700,96188903,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,1,3,3,1,0,5,3,0,2,1,0,0,1,0,0,0,1,0,0,0
385,55000000,en,10.571434,1999-12-16,163,Large,100230832,1,0,1,1,6,1999,12,1,16,32322910,0,3,1,1,0,0,0,0,6,18,4,8,7,18,5,0,1,0,1,0,1,245066411,351583407,87987055,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2,9,0,7,15,0,2,0,0,0,1,0,0,0,2,0,0,0
